"cui","pt_code","adr","saedr_score","saedr_score_std"
"C0853605",10020051,"high density lipoprotein abnormal",0.391464307877259,0.0246561306943753
"C0847033",10060934,"allergic oedema",0.391521725008587,0.0322605405420816
"C1168086",10060144,"antipsychotic drug level above therapeutic",0.391557040504374,0.0957429757088367
"C1168225",10023567,"inner ear infection",0.391789977901912,0.0229574377022049
"C0521591",10057372,"paraesthesia oral",0.392061338383566,0.0243513784703933
"C0853599",10005532,"blood follicle stimulating hormone abnormal",0.392117545258184,0.0260436827073871
"C3854348",10074904,"accidental underdose",0.392192885733906,0.110755094828911
"C0085642",10024648,"livedo reticularis",0.392285354678595,0.0549679228928859
"C0855752",10036990,"protein albumin ratio abnormal",0.392309166063659,0.0302847754236015
"C0948906",10052748,"bacterial allergy",0.392359591025499,0.0256442576251597
"C3203543",10071389,"thyroid stimulating immunoglobulin increased",0.392402280259468,0.0230336994398158
"C0151856",10035515,"platelet adhesiveness increased",0.392448431437354,0.0258101755984413
"C1261977",10060765,"osmophobia",0.392491880240514,0.0904038853144023
"C0860711",10007223,"carbon dioxide decreased",0.392579436590957,0.0256977837892829
"C1868883",10005298,"bone alkaline phosphatase",0.392657694655449,0.0280567998767422
"C0155218",10063692,"eyelid cyst",0.392674688632119,0.0234421481365298
"C0805083",10063228,"amphetamines positive",0.392729123060396,0.100633137354081
"C0855288",10062071,"ph body fluid abnormal",0.392775429916459,0.0219594104317037
"C1295666",10043816,"thyroxine decreased",0.392821010157467,0.0238577226044617
"C0233470",10010778,"constricted affect",0.392831676560051,0.0302016616864391
"C0858342",10034181,"pco2 decreased",0.392868685006782,0.0260930326436183
"C0349702",10011044,"corneal scar",0.392918811663076,0.0266881618646001
"C0855919",10060940,"analgesic drug level above therapeutic",0.393118336123175,0.0926814314857666
"C1167839",10059600,"donor site complication",0.393151542479612,0.0579634378449074
"C0014752",10015248,"erythrasma",0.393207110328242,0.0376897617698261
"C0427780",10036574,"pregnancy test negative",0.39321860750292,0.0377845406932625
"C4728153",10081697,"genital discolouration",0.393286044436577,0.0257598134181678
"C1112332",10057141,"urine uric acid abnormal",0.393334513155221,0.0278916413687859
"C0428552",10011537,"csf glucose decreased",0.393375520347333,0.0459299892390363
"C3544252",10073156,"vessel puncture site induration",0.393394274703779,0.0641849824446688
"C0427055",10051267,"facial paresis",0.393454082629531,0.0313045593496828
"C0027339",10028694,"nail disorder",0.393455257599468,0.0956412904350906
"C4324651",10079431,"glutathione peroxidase increased",0.393588731934443,0.0268712349922071
"C1112274",10056740,"genital discharge",0.393785805210924,0.0335929250127036
"C0014724",10015137,"eructation",0.393805720072725,0.124393895103563
"C0855879",10061718,"blood heavy metal increased",0.393808048972007,0.0341781837561059
"C0011378",10071694,"dental leakage",0.393840750843815,0.0330936934043439
"C3665851",10074069,"puncture site oedema",0.393853507240824,0.0750951769451641
"C3495740",10072483,"faecal calprotectin decreased",0.393883761865287,0.0276481220921325
"C0858765",10047095,"vascular pain",0.393921423037006,0.056649706232585
"C4524081",10080039,"oedema blister",0.394242728862091,0.024987292212924
"C0855920",10060944,"analgesic drug level below therapeutic",0.394258094284795,0.0915757846255994
"C0853228",10040247,"serum ferritin abnormal",0.394367918265249,0.0251317273731555
"C0015423",10061130,"eyelid disorder",0.394422493783669,0.098750789766091
"C4552316",10080997,"minimum inhibitory concentration increased",0.394447285965801,0.027503738293044
"C0853620",10005778,"blood prolactin abnormal",0.394497993881283,0.0323952731145557
"C0027497",10028813,"nausea",0.394519030757358,0.0589514201720386
"C0855577",10061048,"complement factor decreased",0.394524456241983,0.0277758477610749
"C0853084",10020061,"high density lipoprotein increased",0.394530514688944,0.0289626951966256
"C0040457",10042572,"supernumerary teeth",0.394555129866861,0.0294378255271869
"C1328386",10063088,"breast fibroma",0.394609102641753,0.0339583694930934
"C0542079",10060955,"androgens abnormal",0.394613316381103,0.0323830278372834
"C1328581",10077117,"vessel puncture site rash",0.394678537175562,0.0625594544153567
"C0438242",10005846,"blood urea abnormal",0.39475677119469,0.0311243254306647
"C0042109",10046735,"urticaria",0.394761036828848,0.0440986870195629
"C0231837",10038710,"respiratory rate decreased",0.394863841340546,0.0270192128035072
"C0392154",10015905,"eye abscess",0.394930072668569,0.0346744955967657
"C0162287",10000133,"abnormal faeces",0.395003216962145,0.0289519403164502
"C1262162",10062611,"oral administration complication",0.395022085589377,0.0258142623358577
"C0152447",10046443,"urethral discharge",0.395027995086343,0.0368271435906856
"C4524196",10080230,"acquired apparent mineralocorticoid excess",0.395064752691825,0.0296616258258845
"C0241013",10040250,"serum ferritin increased",0.395176940251308,0.0268404301648138
"C1168126",10060243,"muscle relaxant drug level below therapeutic",0.395238764200156,0.0888263362752443
"C0556346",10071238,"binge drinking",0.395246059683854,0.0723875218046355
"C0855622",10003479,"aspartate aminotransferase decreased",0.395405568249778,0.0263214871448737
"C0221707",10006254,"breast haemorrhage",0.395558427124148,0.0356226536431006
"C0150045",10046494,"urge incontinence",0.395608773377118,0.0382885570159152
"C3495739",10072482,"faecal calprotectin increased",0.395626222320464,0.0269713324328112
"C0849805",10072006,"male genital atrophy",0.39563214192706,0.0282702689808211
"C0855292",10062257,"specific gravity body fluid abnormal",0.395641103695238,0.0292574729288847
"C0455769",10048779,"energy increased",0.395655365282798,0.0267453513997931
"C1282799",10034319,"penile swelling",0.395724458366167,0.0233318070684144
"C0853592",10005332,"blood antidiuretic hormone abnormal",0.395781424926702,0.0300711561272027
"C1096276",10054762,"eye infection intraocular",0.395813681038323,0.0317456585291122
"C0740948",10075866,"amniotic fluid index decreased",0.395947148626541,0.0231082457527902
"C4324671",10079466,"tissue discolouration",0.396103705677978,0.0247810546396488
"C0281913",10064470,"muscle swelling",0.396108007188713,0.047576404876894
"C1112238",10056614,"urine bilirubin decreased",0.396112345446915,0.0302550032158526
"C0040436",10044038,"tooth erosion",0.396127613930299,0.0259829281737776
"C0580515",10005705,"blood ph abnormal",0.396264410757725,0.0273833217523391
"C0853144",10061133,"drug level below therapeutic",0.396304046651045,0.0898383341778528
"C3888815",10076273,"vascular device user",0.396360106877202,0.0445178039275334
"C1697540",10065477,"infusion site mobility decreased",0.396416531359058,0.0253033512678167
"C3203557",10071410,"exposure via blood",0.39641746198038,0.0280304935370414
"C0233976",10009306,"clitoral engorgement",0.396422818892792,0.0271372740319268
"C3887949",10080229,"apparent mineralocorticoid excess",0.396480022918047,0.024601988724693
"C0423729",10033517,"painful respiration",0.396543562916955,0.0451282264025748
"C1112178",10056362,"allergy test negative",0.396584794953749,0.0306064984777868
"C4022459",10073170,"fat tissue decreased",0.396661810650745,0.0649901417962179
"C0271578",10021010,"hypogonadism female",0.396719043523884,0.0408778954766184
"C0235315",10016100,"faeces discoloured",0.396723705761321,0.0494964821194228
"C3888893",10069861,"inadequate device stimulation",0.396749983253236,0.0419976850820495
"C0855891",10061701,"blood alcohol decreased",0.396750147303615,0.0421544149808612
"C0043049",10047837,"water intoxication",0.396764661933999,0.0550087431118999
"C0264172",10004133,"barrel chest",0.396771599334797,0.0299295774197609
"C0033626",10072956,"protein deficiency",0.396782768680373,0.0252995029341987
"C0853621",10005781,"blood prolactin normal",0.396792155101172,0.0329912700755272
"C0240449",10062245,"nasal sinus drainage",0.396837643702733,0.0355521753583214
"C0855934",10061755,"chemotherapeutic drug level above therapeutic",0.39698241765313,0.0875560176739949
"C0425793",10073419,"breast ulceration",0.397037324172551,0.0334506989906072
"C0587094",10048782,"breast calcifications",0.397132755578951,0.0373166675444589
"C1868840",10067237,"free fatty acids abnormal",0.397164104870183,0.0320567114196114
"C0029944",10033295,"overdose",0.397177708257222,0.0824158241899827
"C0580514",10005709,"blood ph normal",0.397202637825062,0.030018554142516
"C0013220",10052804,"drug tolerance",0.397213217464841,0.12266829607884
"C0853945",10030995,"oral mucosal blistering",0.397316182601234,0.0237639374544038
"C0852696",10061466,"glucocorticoids decreased",0.397376304898987,0.0257341673656539
"C0853018",10005832,"blood thyroid stimulating hormone decreased",0.397522705773388,0.0269906008923236
"C2721618",10069467,"urinary glycosaminoglycans increased",0.397542121442335,0.0241765109907037
"C0021807",10022622,"intertrigo",0.397616613658416,0.0332950152142696
"C0920150",10050981,"complement factor c3 decreased",0.397708697783628,0.0270765246686239
"C0151691",10020060,"high density lipoprotein decreased",0.397749779125264,0.0293036757762557
"C0011175",10012174,"dehydration",0.397815586251028,0.0300765922703889
"C2609190",10069217,"needle issue",0.397850115191815,0.0304039799508785
"C0855625",10004685,"bilirubin conjugated increased",0.397885492877242,0.0302302358683275
"C3854365",10074978,"nail fold inflammation",0.397951866829934,0.0246051843088121
"C3203701",10071655,"faecal elastase concentration abnormal",0.398069574500549,0.025046036216263
"C0855922",10061642,"antibiotic level above therapeutic",0.398102404806531,0.0834644408464701
"C0151777",10027119,"megakaryocytes decreased",0.398108431787558,0.0240774726486035
"C0853624",10005812,"blood testosterone abnormal",0.398117462723573,0.0319092185286928
"C0392003",10006217,"breast cellulitis",0.398269959370515,0.0330976798706955
"C2745995",10035517,"platelet aggregation decreased",0.398356538862016,0.025000358690016
"C0151670",10018406,"glucocorticoids increased",0.39839040517447,0.0235613796152408
"C0919856",10050987,"promyelocyte count decreased",0.398474211150768,0.0254183665772911
"C1262033",10061081,"sputum decreased",0.398486694456206,0.0285315164941253
"C4087245",10077760,"vascular access site rash",0.398670660722031,0.0572290569461256
"C2747864",10069826,"inflammatory marker increased",0.398765561388993,0.0242299709921472
"C1141902",10057965,"iron binding capacity unsaturated increased",0.398780994583103,0.0280462179131467
"C0853282",10005834,"blood thyroid stimulating hormone normal",0.39878275350832,0.0259821530559219
"C2938968",10070648,"vessel puncture site swelling",0.39880920706817,0.0633186668385943
"C0085666",10041519,"spider naevus",0.398912812487806,0.0206883763216209
"C0232849",10005063,"bladder pain",0.398934091591362,0.0684343341233383
"C0268000",10016807,"fluid retention",0.399141997145033,0.0233187342893753
"C0026858",10028391,"musculoskeletal pain",0.399198074506801,0.0707666171975714
"C4285724",10078271,"tidal volume abnormal",0.399355027362047,0.0284548282481084
"C4760918",10081872,"missing dose response relationship",0.399378151001403,0.0514614443580876
"C2748065",10070086,"raoultella test positive",0.399401553020099,0.0289553373442562
"C1112225",10056567,"breath alcohol test negative",0.399422050394958,0.043724429223949
"C1112320",10057040,"temperature intolerance",0.399576075261693,0.024801527386521
"C0853618",10005700,"blood parathyroid hormone abnormal",0.399603158058995,0.0295770908973995
"C0855389",10038557,"renin decreased",0.39960947010033,0.0259968995720704
"C0151629",10016741,"fixed eruption",0.39970744682895,0.0247457100723026
"C0405479",10029417,"nipple disorder",0.399777460441336,0.0671318194537419
"C1167911",10059743,"citric acid urine decreased",0.399849549716627,0.0273463968727875
"C0919786",10050771,"transferrin saturation increased",0.399876144967039,0.027221666223573
"C0853382",10015064,"epinephrine increased",0.399989012057061,0.0285982119347899
"C0233496",10063659,"aversion",0.3999936685515,0.0285381776833769
"C0266011",10042571,"supernumerary nipple",0.400008884870488,0.0251439308930842
"C0028433",10060768,"nasal neoplasm",0.400079668152019,0.0432038735293863
"C1096388",10055122,"arteriovenous fistula site complication",0.40009086627033,0.0670291761425354
"C4552156",10080407,"penile odour",0.400126041083444,0.0206569072036839
"C0476337",10005539,"blood gases abnormal",0.400183272088987,0.0312346615848816
"C0155209",10015982,"eyelid degenerative disorder",0.400191964631215,0.0872548775891087
"C0580416",10022596,"international normalised ratio normal",0.400238219544892,0.0290719917390593
"C0853748",10061014,"blood electrolytes abnormal",0.400272531584002,0.0365783438694848
"C0024103",10006272,"breast mass",0.400464458177363,0.03227862861739
"C3805240",10074721,"forced vital capacity increased",0.400499472616176,0.026080706808361
"C0239940",10018484,"glycosylated haemoglobin increased",0.400632792314416,0.0284335797534725
"C0430059",10036578,"pregnancy test urine positive",0.400788341348677,0.0374588996771067
"C0233612",10047853,"waxy flexibility",0.400846623285634,0.032793409026523
"C3495825",10072680,"fibroblast growth factor 23 increased",0.401076153618491,0.0259250834787785
"C1328437",10063259,"amino acid level increased",0.401231470305417,0.0254802308534623
"C2609191",10069218,"syringe issue",0.401321885630975,0.0302251130915709
"C4285846",10078663,"nontherapeutic agent blood positive",0.40146879189256,0.0329839743160241
"C0278147",10059604,"radicular pain",0.40146910026441,0.0875665676461323
"C0860893",10001794,"alpha 2 globulin decreased",0.401556545440262,0.0248449956998749
"C0520831",10047582,"vital capacity decreased",0.401590971405357,0.0262762536926339
